distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,mouse_3.clicked_name,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
positive,blue,1,k,None,,,,,,,,,0,213,213,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7818942000158131,736.8337322000007,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,1,k,None,,,,,,,,,0,214,214,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.847045500006061,738.617456899985,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,1,None,k,,,,,,,,,0,215,215,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4956561000144575,740.4758440000005,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,1,None,k,,,,,,,,,0,216,216,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.497342100017704,742.966128399974,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,2,None,k,,,,,,,,,0,217,217,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4994651000015438,745.4645434999838,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,1,None,k,,,,,,,,,0,218,218,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4983609999762848,747.9657389999775,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,red,2,None,None,,,,,,,,,0,219,219,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.497855099994922,750.4648726999876,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,1,None,k,,,,,,,,,0,220,220,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.499316400004318,752.9648119999911,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,1,k,None,,,,,,,,,0,221,221,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9034235999861266,755.4656537999981,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,2,None,k,,,,,,,,,0,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4933487999951467,757.3680388999928,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,1,k,None,,,,,,,,,0,223,223,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7953366000147071,759.8649686999852,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,2,None,k,,,,,,,,,0,224,224,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5023042000248097,761.6626256000018,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,2,k,None,,,,,,,,,0,225,225,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8200441999942996,764.1656168999907,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,2,None,k,,,,,,,,,0,226,226,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4935456999810413,765.984487699985,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,red,2,None,None,,,,,,,,,0,227,227,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.498654000024544,768.4810503999761,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,2,k,None,,,,,,,,,0,228,228,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.0038100999954622,770.9826358999999,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,1,None,k,,,,,,,,,0,229,229,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4934407999971882,772.9843971999944,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,yellow,1,None,k,,,,,,,,,0,230,230,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4987742000084836,775.4821559999837,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,2,None,k,,,,,,,,,0,231,231,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.498418800008949,777.9821322999778,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,red,1,None,None,,,,,,,,,0,232,232,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4986578000243753,780.4819413999794,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,2,k,None,,,,,,,,,0,233,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8540820000052918,782.9815177999844,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,1,k,None,,,,,,,,,0,234,234,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.881896599981701,784.8344156999956,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,yellow,2,k,None,,,,,,,,,0,235,235,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,4.432467600010568,786.7186987999885,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,red,1,None,None,,,,,,,,,0,236,236,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.50222140000551,793.1635058999818,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,red,2,None,None,,,,,,,,,0,237,237,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.498011999996379,795.6664807999914,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
negative,blue,1,None,k,,,,,,,,,0,238,238,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4989415999734774,798.1655998999777,None,None,1,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
positive,blue,1,k,None,,,,,,,,,0,239,239,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7040128000080585,800.6663913999801,None,None,0,,,,,,,,,,,,,,106,29,Female,2022-04-29_19h03.46.910,Parachute,2022.1.1,59.88300058791508,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.366311699996,None,,,,,,,,
