distractor,target,set,ans1,ans2,rep_loop4.thisRepN,rep_loop4.thisTrialN,rep_loop4.thisN,rep_loop4.thisIndex,st2_prac_loop.thisRepN,st2_prac_loop.thisTrialN,st2_prac_loop.thisN,st2_prac_loop.thisIndex,st2_main_loop.thisRepN,st2_main_loop.thisTrialN,st2_main_loop.thisN,st2_main_loop.thisIndex,image_4.started,image_4.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,sound_2.started,sound_2.stopped,key_resp_3.keys,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.started,mouse_5.stopped,yes_text2.started,yes_text2.stopped,no_text2.started,no_text2.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,mouse_3.clicked_name,st_prac_back.started,st_prac_back.stopped,st_prac_text.started,st_prac_text.stopped,st_fix_back.started,st_fix_back.stopped,st_fix_2.started,st_fix_2.stopped,main_prac,st_ans,st_res,st_corr,st_rt,st_back.started,st_back.stopped,st2_resp.keys,st2_resp.corr,st_main_back.started,st_main_back.stopped,st_main_text.started,st_main_text.stopped,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.started,mouse_4.stopped,text_2.started,text_2.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
positive,blue,2,k,None,,,,,,,,,0,201,201,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5042834000000767,828.7942393000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,2,k,None,,,,,,,,,0,202,202,202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4952935999999681,831.3001631,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,red,1,None,None,,,,,,,,,0,203,203,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4957468000002336,833.797734,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,2,None,k,,,,,,,,,0,204,204,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.960357799999656,836.2948967999998,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,red,1,None,None,,,,,,,,,0,205,205,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5043040999998993,838.2546593999998,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,2,None,k,,,,,,,,,0,206,206,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8082926000001862,840.7626524,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,2,k,None,,,,,,,,,0,207,207,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5190414999997301,842.5697705,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,2,None,k,,,,,,,,,0,208,208,208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.6487778000000617,845.0919188999999,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,1,k,None,,,,,,,,,0,209,209,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4977073000000019,846.7424466,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,red,2,None,None,,,,,,,,,0,210,210,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.51074779999999,849.2418694,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,1,None,k,,,,,,,,,0,211,211,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7853412000004028,851.7523715999998,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,1,k,None,,,,,,,,,0,212,212,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5133657999999741,853.5406329999998,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,1,k,None,,,,,,,,,0,213,213,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,k,0,0.7568824999998469,856.0557869000002,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,1,k,None,,,,,,,,,0,214,214,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.503028600000107,858.8204400000002,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,1,None,k,,,,,,,,,0,215,215,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7669814999999289,861.3253292000002,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,1,None,k,,,,,,,,,0,216,216,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7452800000000934,863.095466,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,2,None,k,,,,,,,,,0,217,217,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.7442667000000256,864.8406382000001,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,1,None,k,,,,,,,,,0,218,218,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.0474159000000327,866.5866963999999,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,red,2,None,None,,,,,,,,,0,219,219,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5048068999999487,868.6335726999998,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,1,None,k,,,,,,,,,0,220,220,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8513140000000021,871.1417199,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,1,k,None,,,,,,,,,0,221,221,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.508936399999584,872.9939505999998,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,2,None,k,,,,,,,,,0,222,222,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8332070999999814,875.5060824,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,1,k,None,,,,,,,,,0,223,223,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5046157000001585,877.3395231000002,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,2,None,k,,,,,,,,,0,224,224,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8031001000003926,879.8459025999998,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,2,k,None,,,,,,,,,0,225,225,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5065311999996993,881.6489444000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,2,None,k,,,,,,,,,0,226,226,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.060171999999966,884.1578385999999,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,red,2,None,None,,,,,,,,,0,227,227,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5104490000003352,886.2207325000002,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,2,k,None,,,,,,,,,0,228,228,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5059995000001436,888.7309005999998,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,1,None,k,,,,,,,,,0,229,229,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9896141999997781,891.2404359,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,yellow,1,None,k,,,,,,,,,0,230,230,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.9775841000000582,893.2296398999999,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,2,None,k,,,,,,,,,0,231,231,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,0.8332515000001877,895.2103568,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,red,1,None,None,,,,,,,,,0,232,232,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.501590600000327,897.0454827000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,2,k,None,,,,,,,,,0,233,233,233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4999815000001036,899.5505746000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,1,k,None,,,,,,,,,0,234,234,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4949078999998164,902.0516543000001,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,yellow,2,k,None,,,,,,,,,0,235,235,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4981814000002487,904.5488607,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,red,1,None,None,,,,,,,,,0,236,236,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.5021716999999626,907.0488016000002,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,red,2,None,None,,,,,,,,,0,237,237,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.510346600000048,909.5512191,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
negative,blue,1,None,k,,,,,,,,,0,238,238,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,k,k,1,1.0263998999998876,912.0617598000001,None,None,0,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
positive,blue,1,k,None,,,,,,,,,0,239,239,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,main,None,None,1,1.4978406999998697,914.0915124999999,None,None,1,,,,,,,,,,,,,,215,20,Female,2022-05-11_16h22.19.967,Main,2022.1.1,60.0016440450686,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.5797614,None,,,,,,,,
