target,distractor,set,ans1,ans2,rep_loop2.thisRepN,rep_loop2.thisTrialN,rep_loop2.thisN,rep_loop2.thisIndex,flanker_prac_loop.thisRepN,flanker_prac_loop.thisTrialN,flanker_prac_loop.thisN,flanker_prac_loop.thisIndex,flanker_main_loop.thisRepN,flanker_main_loop.thisTrialN,flanker_main_loop.thisN,flanker_main_loop.thisIndex,fl_inst_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.started,mouse.stopped,sound_1.started,sound_1.stopped,no_text.started,no_text.stopped,yes_text.started,yes_text.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.started,mouse_2.stopped,mouse_2.clicked_name,back_2.started,back_2.stopped,main_prac,fl_cold,fl_colt,fl_set,fl_dcond,fl_tcond,fl_ans,fl_res,fl_corr,fl_rt,fix_fl.started,fix_fl.stopped,targ.started,targ.stopped,j_button.started,j_button.stopped,k_button.started,k_button.stopped,l_button.started,l_button.stopped,j_button2.started,j_button2.stopped,k_button2.started,k_button2.stopped,l_button2.started,l_button2.stopped,mainback.started,mainback.stopped,key_resp.keys,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,id*,age*,gender*,date,expName,psychopyVersion,frameRate,
positive,neutral,1,l,j,,,,,,,,,4,3,75,8,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,positive,j,j,1,0.8550612000108231,353.44649219998973,354.45148269998026,354.4328402999963,None,353.44649219998973,None,353.44649219998973,None,353.44649219998973,None,355.28568862999384,None,355.28568862999384,None,355.28568862999384,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,neutral,2,l,j,,,,,,,,,4,4,76,17,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,positive,j,j,1,0.7569827999977861,355.301956899988,356.3027272000036,356.2860844999959,None,355.301956899988,None,355.301956899988,None,355.301956899988,None,357.04513682999243,None,357.04513682999243,None,357.04513682999243,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,negative,2,j,l,,,,,,,,,4,5,77,9,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,negative,l,l,1,0.8246204000024591,357.0636239000014,358.0695192999847,358.03417810000246,None,357.0636239000014,None,357.0636239000014,None,357.0636239000014,None,358.87152982998816,None,358.87152982998816,None,358.87152982998816,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,neutral,1,k,k,,,,,,,,,4,6,78,1,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,neutral,k,k,1,0.8000130000000354,358.88932550000027,359.902668499999,359.86940900000627,None,358.88932550000027,None,358.88932550000027,None,358.88932550000027,None,360.6740429299913,None,360.6740429299913,None,360.6740429299913,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,positive,1,k,k,,,,,,,,,4,7,79,4,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,neutral,k,k,1,0.7755437000014354,360.69005479998305,361.7024112000072,361.6691279000079,None,360.69005479998305,None,360.69005479998305,None,360.69005479998305,None,362.4527331299993,None,362.4527331299993,None,362.4527331299993,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,neutral,2,j,l,,,,,,,,,4,8,80,12,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,negative,l,l,1,1.125037699996028,362.469857899996,363.4694080000045,363.4528300999955,None,362.469857899996,None,362.469857899996,None,362.469857899996,None,364.5816191299906,None,364.5816191299906,None,364.5816191299906,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,negative,2,l,j,,,,,,,,,4,9,81,14,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,positive,j,j,1,1.2193075999966823,364.59926489999634,365.6015270999924,365.58346940000774,None,364.59926489999634,None,364.59926489999634,None,364.59926489999634,None,366.8025201299839,None,366.8025201299839,None,366.8025201299839,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,neutral,2,k,k,,,,,,,,,4,10,82,10,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,neutral,k,k,1,0.6667474999849219,366.82054600000265,367.83103109998046,367.81286539998837,None,366.82054600000265,None,366.82054600000265,None,366.82054600000265,None,368.47267712999894,None,368.47267712999894,None,368.47267712999894,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,positive,2,j,l,,,,,,,,,4,11,83,15,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,negative,l,l,1,0.7584258999850135,368.48863189999247,369.5152981999854,369.46953949998715,None,368.48863189999247,None,368.48863189999247,None,368.48863189999247,None,370.234051629997,None,370.234051629997,None,370.234051629997,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,neutral,1,j,l,,,,,,,,,4,12,84,3,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,negative,l,l,1,0.7028523999906611,370.2536509000056,371.26272919998155,371.23633600000176,None,370.2536509000056,None,370.2536509000056,None,370.2536509000056,None,371.9391227300017,None,371.9391227300017,None,371.9391227300017,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,negative,1,l,j,,,,,,,,,4,13,85,5,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,positive,j,j,1,0.749640800000634,371.95611189998453,372.96977569998126,372.9335888999922,None,371.95611189998453,None,371.95611189998453,None,371.95611189998453,None,373.6911868300027,None,373.6911868300027,None,373.6911868300027,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,negative,1,k,k,,,,,,,,,4,14,86,7,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.7144845000002533,373.7069607999874,374.7319798999815,374.68655859999126,None,373.7069607999874,None,373.7069607999874,None,373.7069607999874,None,375.407747829982,None,375.407747829982,None,375.407747829982,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,positive,1,j,l,,,,,,,,,4,15,87,6,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,negative,l,l,1,0.814846099994611,375.4246816000086,376.44812270000693,376.4031110999931,None,375.4246816000086,None,375.4246816000086,None,375.4246816000086,None,377.2251814300049,None,377.2251814300049,None,377.2251814300049,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,negative,2,k,k,,,,,,,,,4,16,88,16,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,neutral,k,k,1,0.7789089999860153,377.2431519999809,378.264420099993,378.2197441000026,None,377.2431519999809,None,377.2431519999809,None,377.2431519999809,None,379.007841029999,None,379.007841029999,None,379.007841029999,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,positive,2,k,k,,,,,,,,,4,17,89,13,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,neutral,k,k,1,0.9221890000044368,379.02464489999693,380.03143750000163,380.0131442999991,None,379.02464489999693,None,379.02464489999693,None,379.02464489999693,None,380.9336887300102,None,380.9336887300102,None,380.9336887300102,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,positive,2,j,l,,,,,,,,,5,0,90,15,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,negative,l,l,1,0.8119099000177812,380.94998649999616,381.96280509998905,381.9199457000068,None,380.94998649999616,None,380.94998649999616,None,380.94998649999616,None,382.7472485299892,None,382.7472485299892,None,382.7472485299892,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,negative,2,j,l,,,,,,,,,5,1,91,9,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,negative,l,l,1,0.9715904999757186,382.7658681999892,383.7698107000033,383.75150569999823,None,382.7658681999892,None,382.7658681999892,None,382.7658681999892,None,384.7214335299883,None,384.7214335299883,None,384.7214335299883,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,positive,1,l,j,,,,,,,,,5,2,92,2,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,positive,j,j,1,0.8022119000088423,384.73795229999814,385.74815830000443,385.7294968999922,None,384.73795229999814,None,384.73795229999814,None,384.73795229999814,None,386.5265697299998,None,386.5265697299998,None,386.5265697299998,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,negative,2,l,j,,,,,,,,,5,3,93,14,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,positive,j,j,1,0.7567446000175551,386.5442172999901,387.5538709999819,387.5175069999823,None,386.5442172999901,None,386.5442172999901,None,386.5442172999901,None,388.2866835300025,None,388.2866835300025,None,388.2866835300025,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,positive,2,l,j,,,,,,,,,5,4,94,11,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,positive,j,j,1,0.7183254999981727,388.30323769999086,389.3199794999964,389.285011400003,None,388.30323769999086,None,388.30323769999086,None,388.30323769999086,None,390.00752883000825,None,390.00752883000825,None,390.00752883000825,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,negative,1,l,j,,,,,,,,,5,5,95,5,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,positive,j,j,1,0.8330946000060067,390.02337029998307,391.0464129000029,391.00333899998805,None,390.02337029998307,None,390.02337029998307,None,390.02337029998307,None,391.8427694299986,None,391.8427694299986,None,391.8427694299986,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,positive,2,k,k,,,,,,,,,5,6,96,13,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,neutral,k,k,1,0.90482019999763,391.8595682999876,392.87019299998065,392.83495759998914,None,391.8595682999876,None,391.8595682999876,None,391.8595682999876,None,393.75107492999234,None,393.75107492999234,None,393.75107492999234,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,negative,1,k,k,,,,,,,,,5,7,97,7,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.9061030999873765,393.7705032999802,394.78714599998784,394.7499966000032,None,393.7705032999802,None,393.7705032999802,None,393.7705032999802,None,395.65902552999034,None,395.65902552999034,None,395.65902552999034,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,neutral,1,k,k,,,,,,,,,5,8,98,1,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,neutral,k,k,1,0.8259793999895919,395.6766753999982,396.6784767000063,396.66011890000664,None,395.6766753999982,None,395.6766753999982,None,395.6766753999982,None,397.4887372299942,None,397.4887372299942,None,397.4887372299942,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,neutral,2,j,l,,,,,,,,,5,9,99,12,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,negative,l,l,1,1.5273510000261012,397.505977599998,398.52069069998106,398.4840500999999,None,397.505977599998,None,397.505977599998,None,397.505977599998,None,400.02386919999844,None,400.02386919999844,None,400.02386919999844,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,neutral,2,k,k,,,,,,,,,5,10,100,10,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,neutral,neutral,k,k,1,0.7791834000090603,401.0400153999799,402.0632188000018,402.02031120000174,None,401.0400153999799,None,401.0400153999799,None,401.0400153999799,None,402.80426382998996,None,402.80426382998996,None,402.80426382998996,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,negative,1,j,l,,,,,,,,,5,11,101,0,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,negative,l,l,1,0.8956593000038993,402.8234909999883,403.84874119999586,403.80349409999326,None,402.8234909999883,None,402.8234909999883,None,402.8234909999883,None,404.7039310299821,None,404.7039310299821,None,404.7039310299821,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,positive,1,j,l,,,,,,,,,5,12,102,6,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,negative,l,l,1,0.6684974999807309,404.72202149999794,405.74868630000856,405.7036212999956,None,404.72202149999794,None,404.72202149999794,None,404.72202149999794,None,406.3749964299874,None,406.3749964299874,None,406.3749964299874,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,neutral,2,l,j,,,,,,,,,5,13,103,17,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,positive,j,j,1,0.7408143999928143,406.39221679998445,407.4015333999996,407.3655290000024,None,406.39221679998445,None,406.39221679998445,None,406.39221679998445,None,408.11962562998235,None,408.11962562998235,None,408.11962562998235,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,neutral,1,j,l,,,,,,,,,5,14,104,3,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,negative,l,l,1,0.755274900002405,408.1377098999801,409.1372059999849,409.1206184999901,None,408.1377098999801,None,408.1377098999801,None,408.1377098999801,None,409.87696202999507,None,409.87696202999507,None,409.87696202999507,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,negative,2,k,k,,,,,,,,,5,15,105,16,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,neutral,k,k,1,0.840588499995647,409.89391789998626,410.8986187999835,410.8801447000005,None,409.89391789998626,None,409.89391789998626,None,409.89391789998626,None,411.7203689300019,None,411.7203689300019,None,411.7203689300019,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,neutral,1,l,j,,,,,,,,,5,16,106,8,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,positive,j,j,1,0.9537644000083674,411.7382925999991,412.75389319998794,412.7174387999985,None,411.7382925999991,None,411.7382925999991,None,411.7382925999991,None,413.67851512999334,None,413.67851512999334,None,413.67851512999334,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,positive,1,k,k,,,,,,,,,5,17,107,4,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,neutral,k,k,1,0.6951195999863558,413.69500350000453,414.70553979999386,414.6705588999903,None,413.69500350000453,None,413.69500350000453,None,413.69500350000453,None,415.37514112998326,None,415.37514112998326,None,415.37514112998326,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,neutral,1,k,k,,,,,,,,,6,0,108,1,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,neutral,k,k,1,0.8334602999966592,415.3917417000048,416.4038983999926,416.3707876999979,None,415.3917417000048,None,415.3917417000048,None,415.3917417000048,None,417.2104032299918,None,417.2104032299918,None,417.2104032299918,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,positive,2,l,j,,,,,,,,,6,1,109,11,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,positive,j,j,1,0.701296800019918,417.22806530000526,418.2473159999936,418.20408759999555,None,417.22806530000526,None,417.22806530000526,None,417.22806530000526,None,418.9161714300077,None,418.9161714300077,None,418.9161714300077,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,negative,1,l,j,,,,,,,,,6,2,110,5,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,positive,j,j,1,0.7521263000089675,418.9359794000047,419.9490732999984,419.90480259998003,None,418.9359794000047,None,418.9359794000047,None,418.9359794000047,None,420.67142442998886,None,420.67142442998886,None,420.67142442998886,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,negative,2,j,l,,,,,,,,,6,3,111,9,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,negative,negative,l,l,1,0.8169473000161815,420.6874394000042,421.7042768999818,421.66848609998124,None,420.6874394000042,None,420.6874394000042,None,420.6874394000042,None,422.4904600299866,None,422.4904600299866,None,422.4904600299866,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,negative,2,k,k,,,,,,,,,6,4,112,16,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,neutral,k,k,1,0.6972889000026044,422.50726849999046,423.53065639999113,423.4875834999839,None,422.50726849999046,None,422.50726849999046,None,422.50726849999046,None,424.19042613000204,None,424.19042613000204,None,424.19042613000204,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,neutral,2,l,j,,,,,,,,,6,5,113,17,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,positive,j,j,1,0.7843671999871731,424.206454500003,425.21778249999625,425.1991524999903,None,424.206454500003,None,424.206454500003,None,424.206454500003,None,425.9757581300015,None,425.9757581300015,None,425.9757581300015,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,neutral,2,j,l,,,,,,,,,6,6,114,12,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,negative,l,l,1,0.7304706999857444,425.99445639998885,427.00923480000347,426.9749875999987,None,425.99445639998885,None,425.99445639998885,None,425.99445639998885,None,427.70941242998526,None,427.70941242998526,None,427.70941242998526,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,positive,1,k,k,,,,,,,,,6,7,115,4,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,positive,neutral,k,k,1,0.7135068000061437,427.7275896999927,428.73238030000357,428.71415569999954,None,427.7275896999927,None,427.7275896999927,None,427.7275896999927,None,429.4259983300086,None,429.4259983300086,None,429.4259983300086,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,neutral,1,j,l,,,,,,,,,6,8,116,3,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,negative,l,,0,1.20259959998657,429.44300759999896,430.46393989998614,430.4211352999846,None,429.44300759999896,None,429.44300759999896,None,429.44300759999896,None,431.63834370000404,None,431.63834370000404,None,431.63834370000404,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,positive,1,l,j,,,,,,,,,6,9,117,2,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,positive,j,j,1,0.8176426000136416,432.6563989999995,433.6822747999977,433.637510200002,None,432.6563989999995,None,432.6563989999995,None,432.6563989999995,None,434.4592711299862,None,434.4592711299862,None,434.4592711299862,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,negative,1,j,l,,,,,,,,,6,10,118,0,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,negative,l,l,1,1.1075016000249889,434.47704949998297,435.4891730999807,435.4547054999857,None,434.47704949998297,None,434.47704949998297,None,434.47704949998297,None,436.5711334300082,None,436.5711334300082,None,436.5711334300082,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,negative,2,l,j,,,,,,,,,6,11,119,14,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,positive,j,j,1,0.7374125999922398,436.5886243999994,437.60309560000314,437.56711219999124,None,436.5886243999994,None,436.5886243999994,None,436.5886243999994,None,438.31049223000593,None,438.31049223000593,None,438.31049223000593,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,negative,1,k,k,,,,,,,,,6,12,120,7,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,negative,neutral,k,k,1,0.7618396000179928,438.32940839999355,439.34057400000165,439.3058987999975,None,438.32940839999355,None,438.32940839999355,None,438.32940839999355,None,440.07607962998156,None,440.07607962998156,None,440.07607962998156,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,neutral,1,l,j,,,,,,,,,6,13,121,8,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,positive,j,j,1,0.8078173999965657,440.0925672999874,441.1144571999903,441.07126890000654,None,440.0925672999874,None,440.0925672999874,None,440.0925672999874,None,441.8871211299935,None,441.8871211299935,None,441.8871211299935,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,positive,2,j,l,,,,,,,,,6,14,122,15,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,negative,l,l,1,0.789548200002173,441.9048776999989,442.9045843000058,442.88798040000256,None,441.9048776999989,None,441.9048776999989,None,441.9048776999989,None,443.678476729992,None,443.678476729992,None,443.678476729992,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,neutral,2,k,k,,,,,,,,,6,15,123,10,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,neutral,k,k,1,0.7610700000077486,443.6954848000023,444.7046776000061,444.67124120000517,None,443.6954848000023,None,443.6954848000023,None,443.6954848000023,None,445.44267212999114,None,445.44267212999114,None,445.44267212999114,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,positive,2,k,k,,,,,,,,,6,16,124,13,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,neutral,k,k,1,0.8741505999932997,445.4598177000007,446.47131130000344,446.4355527999869,None,445.4598177000007,None,445.4598177000007,None,445.4598177000007,None,447.31978462998234,None,447.31978462998234,None,447.31978462998234,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,positive,1,j,l,,,,,,,,,6,17,125,6,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,negative,l,l,1,0.9194082999892998,447.3394550999801,448.35370899998816,448.3334125999827,None,447.3394550999801,None,447.3394550999801,None,447.3394550999801,None,449.2422351299989,None,449.2422351299989,None,449.2422351299989,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
neutral,positive,2,k,k,,,,,,,,,7,0,126,13,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,2,positive,neutral,k,k,1,0.6990686999924947,449.25927939999383,450.28317379998043,450.238114399981,None,449.25927939999383,None,449.25927939999383,None,449.25927939999383,None,450.9457842299977,None,450.9457842299977,None,450.9457842299977,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,neutral,1,j,l,,,,,,,,,7,1,127,3,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,neutral,negative,l,l,1,0.9799936999916099,450.96062040000106,451.98154179999256,451.95436830000835,None,450.96062040000106,None,450.96062040000106,None,450.96062040000106,None,452.92628172998377,None,452.92628172998377,None,452.92628172998377,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,negative,2,j,l,,,,,,,,,7,2,128,9,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,negative,l,l,1,0.8933698000037111,452.94571259999066,453.964779300004,453.9216310000047,None,452.94571259999066,None,452.94571259999066,None,452.94571259999066,None,454.82251832998884,None,454.82251832998884,None,454.82251832998884,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,neutral,2,j,l,,,,,,,,,7,3,129,12,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,neutral,negative,l,l,1,0.7357738999999128,454.84210409998195,455.85486239998136,455.82033329998376,None,454.84210409998195,None,454.84210409998195,None,454.84210409998195,None,456.5616066299932,None,456.5616066299932,None,456.5616066299932,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,positive,1,j,l,,,,,,,,,7,4,130,6,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,positive,negative,l,l,1,0.6817270000174176,456.57713729998795,457.58825189998606,457.552363099996,None,456.57713729998795,None,456.57713729998795,None,456.57713729998795,None,458.2447691299982,None,458.2447691299982,None,458.2447691299982,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,positive,2,j,l,,,,,,,,,7,5,131,15,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,positive,negative,l,l,1,0.7644355999946129,458.26363939998555,459.2816008999944,459.2383043000009,None,458.26363939998555,None,458.26363939998555,None,458.26363939998555,None,460.01175672998363,None,460.01175672998363,None,460.01175672998363,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
negative,negative,1,j,l,,,,,,,,,7,6,132,0,,,,,,,,,,,,,,,,,,,,,,,,,main,1,1,1,negative,negative,l,l,1,0.6797231999807991,460.0339003999834,461.04829969999264,461.0051881999825,None,460.0339003999834,None,460.0339003999834,None,460.0339003999834,None,461.69636852999395,None,461.69636852999395,None,461.69636852999395,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,negative,2,l,j,,,,,,,,,7,7,133,14,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,2,negative,positive,j,j,1,0.8099745000072289,461.7135073999816,462.73123010000563,462.68535479999264,None,461.7135073999816,None,461.7135073999816,None,461.7135073999816,None,463.50764442998627,None,463.50764442998627,None,463.50764442998627,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
positive,neutral,1,l,j,,,,,,,,,7,8,134,8,,,,,,,,,,,,,,,,,,,,,,,,,main,2,2,1,neutral,positive,j,j,1,0.7629032000259031,463.525017100008,464.53449659998296,464.5165755999915,None,463.525017100008,None,463.525017100008,None,463.525017100008,None,465.27426692998563,None,465.27426692998563,None,465.27426692998563,None,,,,,,,,,,,115,21,Female,2022-05-05_09h34.56.869,Boat,2022.1.1,60.00387625547299,
